DATE,DO,Water Temp C,Air temp C,Relative Humidity (%),Aerated (1/0),Atmospheric Pressure (mb),hour,day_of_year,month,year,DO_T_1,DO_T_3,DO_T_6,AT_T_1,AT_T_3,AT_T_6,Aerator_T_1,Aerator_T_3,Aerator_T_6
9/10/2025 1:00,0.5,18.34,19,55.91,0,1018.5,1,253,9,2025,0.6,0.68,1.41,20,24,23,0,0,0
9/10/2025 1:30,0.25,18.38,19,55.91,0,1018.5,1,253,9,2025,0.68,0.47,1.24,20,24,23,0,0,0
9/10/2025 2:00,0.26,18.38,19,55.91,0,1019,2,253,9,2025,0.5,0.13,1.06,19,24,24,0,0,0
9/10/2025 2:30,0.2,18.4,19,55.91,0,1019,2,253,9,2025,0.25,0.69,0.87,19,24,24,0,0,0
9/10/2025 3:00,0.2,18.42,17,67.76,0,1019.2,3,253,9,2025,0.26,0.6,0.77,19,20,24,0,0,0
9/10/2025 3:30,0.64,18.44,17,67.76,0,1019.2,3,253,9,2025,0.2,0.68,0.42,19,20,24,0,0,0
9/10/2025 4:00,0.42,18.42,17,72.4,0,1019.5,4,253,9,2025,0.2,0.5,0.68,17,19,24,0,0,0
9/10/2025 4:30,0.22,18.44,17,72.4,0,1019.5,4,253,9,2025,0.64,0.25,0.47,17,19,24,0,0,0
9/10/2025 5:00,0.01,18.44,17,72.4,0,1019.3,5,253,9,2025,0.42,0.26,0.13,17,19,24,0,0,0
9/10/2025 6:00,0.09,18.5,18,67.97,0,1019.3,6,253,9,2025,0.01,0.2,0.6,17,17,20,0,0,0
9/10/2025 6:30,0.39,18.52,18,67.97,0,1019.3,6,253,9,2025,0.01,0.64,0.68,17,17,20,0,0,0
9/10/2025 7:00,0.26,18.54,17,72.4,0,1019.4,7,253,9,2025,0.09,0.42,0.5,18,17,19,0,0,0
9/10/2025 7:30,0.19,18.56,17,72.4,0,1019.4,7,253,9,2025,0.39,0.22,0.25,18,17,19,0,0,0
9/10/2025 8:00,0.08,18.58,17,77.31,0,1019,8,253,9,2025,0.26,0.01,0.26,17,17,19,0,0,0
9/10/2025 8:30,0.11,18.6,17,77.31,0,1019,8,253,9,2025,0.19,0.01,0.2,17,17,19,0,0,0
9/10/2025 9:00,0.18,18.62,16,82.38,0,1019.2,9,253,9,2025,0.08,0.09,0.2,17,18,17,0,0,0
9/10/2025 9:30,0.11,18.62,16,82.38,0,1019.2,9,253,9,2025,0.11,0.39,0.64,17,18,17,0,0,0
9/10/2025 10:00,0.21,18.62,15,82.26,0,1019.2,10,253,9,2025,0.18,0.26,0.42,16,17,17,0,0,0
9/10/2025 10:30,0.21,18.62,15,82.26,0,1019.2,10,253,9,2025,0.11,0.19,0.22,16,17,17,0,0,0
9/10/2025 11:00,0.15,18.62,15,87.84,0,1019.5,11,253,9,2025,0.21,0.08,0.01,15,17,17,0,0,0
9/10/2025 12:30,0.24,18.72,15,82.26,0,1019.9,12,253,9,2025,0.15,0.11,0.39,15,16,18,0,0,0
9/10/2025 13:00,0.25,18.9,15,82.26,0,1020.1,13,253,9,2025,0.15,0.21,0.26,15,15,17,0,0,0
9/10/2025 13:30,0.12,18.82,15,82.26,0,1020.1,13,253,9,2025,0.24,0.21,0.19,15,15,17,0,0,0
9/10/2025 14:00,0.27,18.88,19,63.85,0,1020,14,253,9,2025,0.25,0.15,0.08,15,15,17,0,0,0
9/10/2025 14:30,0.19,18.76,19,63.85,0,1020,14,253,9,2025,0.12,0.15,0.11,15,15,17,0,0,0
9/10/2025 15:00,0.19,18.84,22,53.07,0,1020.3,15,253,9,2025,0.27,0.15,0.18,19,15,16,0,0,0
9/10/2025 15:30,0.2,18.78,22,53.07,0,1020.3,15,253,9,2025,0.19,0.24,0.11,19,15,16,0,0,0
9/10/2025 16:00,0.34,18.92,24,47.03,0,1020.7,16,253,9,2025,0.19,0.25,0.21,22,15,15,0,0,0
9/10/2025 17:00,0.21,18.9,25,44.3,0,1020.5,17,253,9,2025,0.34,0.27,0.15,24,19,15,0,0,0
9/10/2025 17:30,0.22,18.86,25,44.3,0,1020.5,17,253,9,2025,0.34,0.19,0.15,24,19,15,0,0,0
9/10/2025 18:30,0.12,18.94,26,39.08,0,1019.9,18,253,9,2025,0.22,0.2,0.24,25,22,15,0,0,0
9/10/2025 19:00,0.01,18.92,27,36.84,0,1019.5,19,253,9,2025,0.22,0.34,0.25,25,24,15,0,0,0
9/10/2025 19:30,0.03,18.94,27,36.84,0,1019.5,19,253,9,2025,0.12,0.34,0.12,26,24,15,0,0,0
9/10/2025 21:30,0.04,18.9,27,36.84,0,1018.8,21,253,9,2025,0.03,0.12,0.2,27,26,22,0,0,0
9/10/2025 22:00,0.08,18.9,27,36.84,0,1018.8,22,253,9,2025,0.03,0.01,0.34,27,27,24,0,0,0
9/11/2025 17:00,0.04,19.62,26,44.58,0,1023.3,17,254,9,2025,0.08,0.08,0.08,27,27,27,0,0,0
9/11/2025 17:30,0.16,19.66,26,44.58,0,1023.3,17,254,9,2025,0.08,0.08,0.08,27,27,27,0,0,0
9/11/2025 18:00,0.05,19.56,27,44.86,0,1023,18,254,9,2025,0.04,0.08,0.08,26,27,27,0,0,0
9/12/2025 12:00,0.3,20.36,16,100,0,1022.6,12,255,9,2025,0.05,0.05,0.05,27,27,27,0,0,0
9/12/2025 12:30,0.26,20.72,16,100,0,1022.6,12,255,9,2025,0.05,0.05,0.05,27,27,27,0,0,0
9/12/2025 15:30,0.31,20.54,22,60.48,0,1023.2,15,255,9,2025,0.26,0.26,0.05,16,16,27,0,0,0
9/12/2025 16:00,0.02,20.58,25,50.49,0,1022.9,16,255,9,2025,0.26,0.26,0.05,16,16,27,0,0,0
9/12/2025 16:30,0.29,20.76,25,50.49,0,1022.9,16,255,9,2025,0.31,0.26,0.05,22,16,27,0,0,0
9/12/2025 17:30,0.01,20.66,26,47.58,0,1022.3,17,255,9,2025,0.29,0.26,0.05,25,16,27,0,0,0
9/13/2025 10:00,0.01,21.18,19,72.76,0,1016.5,10,256,9,2025,0.01,0.01,0.01,26,26,26,0,0,0
9/13/2025 10:30,0.04,21.2,19,72.76,0,1016.5,10,256,9,2025,0.01,0.01,0.01,26,26,26,0,0,0
9/13/2025 11:00,0.01,21.26,19,72.76,0,1016.2,11,256,9,2025,0.01,0.01,0.01,19,26,26,0,0,0
9/13/2025 11:30,0.26,21.38,19,72.76,0,1016.2,11,256,9,2025,0.04,0.01,0.01,19,26,26,0,0,0
9/13/2025 12:00,0.12,21.36,20,68.38,0,1016.2,12,256,9,2025,0.01,0.01,0.01,19,26,26,0,0,0
9/13/2025 13:30,0.19,21.24,21,64.3,0,1018.2,13,256,9,2025,0.12,0.04,0.01,20,19,26,0,0,0
9/13/2025 14:00,0.04,21.4,18,100,0,1017.9,14,256,9,2025,0.12,0.01,0.01,20,19,26,0,0,0
9/13/2025 14:30,0.37,21.34,18,100,0,1017.9,14,256,9,2025,0.19,0.26,0.01,21,19,26,0,0,0
9/13/2025 15:00,0.19,21.38,18,100,0,1016.6,15,256,9,2025,0.04,0.12,0.01,18,20,26,0,0,0
9/13/2025 15:30,0.28,21.48,18,100,0,1016.6,15,256,9,2025,0.37,0.12,0.01,18,20,26,0,0,0
9/13/2025 17:00,0.13,21.3,21,88.36,0,1016.2,17,256,9,2025,0.28,0.04,0.01,18,18,19,0,0,0
9/13/2025 18:30,0.15,21.5,22,83.12,0,1015.8,18,256,9,2025,0.13,0.28,0.12,21,18,20,0,0,0
9/13/2025 19:30,0.17,21.44,23,78.23,0,1015.5,19,256,9,2025,0.15,0.28,0.19,22,18,21,0,0,0
9/13/2025 21:30,0.01,21.34,25,73.83,0,1014.9,21,256,9,2025,0.17,0.15,0.28,23,22,18,0,0,0
9/14/2025 1:30,0.01,21.36,23,88.53,0,1015,1,257,9,2025,0.01,0.01,0.17,25,25,23,0,0,0
9/14/2025 12:30,0.05,21.76,18,100,0,1016.3,12,257,9,2025,0.01,0.01,0.01,23,23,23,0,0,0
9/14/2025 13:00,0.16,21.84,19,100,0,1016.6,13,257,9,2025,0.01,0.01,0.01,23,23,23,0,0,0
9/14/2025 13:30,0.22,21.84,19,100,0,1016.6,13,257,9,2025,0.05,0.01,0.01,18,23,23,0,0,0
9/14/2025 14:30,0.65,22.02,21,100,0,1016.7,14,257,9,2025,0.22,0.01,0.01,19,23,23,0,0,0
9/14/2025 15:00,0.01,21.8,22,88.45,0,1016.8,15,257,9,2025,0.22,0.01,0.01,19,23,23,0,0,0
9/14/2025 15:30,0.69,22.02,22,88.45,0,1016.8,15,257,9,2025,0.65,0.05,0.01,21,18,23,0,0,0
9/14/2025 16:00,0.08,21.82,24,78.38,0,1016.8,16,257,9,2025,0.01,0.16,0.01,22,19,23,0,0,0
9/14/2025 16:30,0.01,21.84,24,78.38,0,1016.8,16,257,9,2025,0.69,0.22,0.01,22,19,23,0,0,0
9/14/2025 17:00,0.24,21.9,26,69.58,0,1016.9,17,257,9,2025,0.08,0.22,0.01,24,19,23,0,0,0
9/14/2025 17:30,0.61,22.02,26,69.58,0,1016.9,17,257,9,2025,0.01,0.65,0.01,24,21,23,0,0,0
9/14/2025 18:00,0.33,21.88,28,65.82,0,1016.9,18,257,9,2025,0.24,0.01,0.01,26,22,23,0,0,0
9/14/2025 18:30,0.32,22.04,28,65.82,0,1016.9,18,257,9,2025,0.61,0.69,0.05,26,22,18,0,0,0
9/14/2025 19:00,0.15,21.9,29,62.11,0,1016.7,19,257,9,2025,0.33,0.08,0.16,28,24,19,0,0,0
9/14/2025 19:30,0.06,21.96,29,62.11,0,1016.7,19,257,9,2025,0.32,0.01,0.22,28,24,19,0,0,0
9/14/2025 20:00,0.03,22,29,62.11,0,1016.7,20,257,9,2025,0.15,0.24,0.22,29,26,19,0,0,0
9/15/2025 9:00,0.13,22.6,19,72.76,0,1019.7,9,258,9,2025,0.03,0.03,0.03,29,29,29,0,0,0
9/15/2025 9:30,0.19,22.68,19,72.76,0,1019.7,9,258,9,2025,0.03,0.03,0.03,29,29,29,0,0,0
9/15/2025 10:00,0.37,22.72,19,72.76,0,1020.1,10,258,9,2025,0.13,0.03,0.03,19,29,29,0,0,0
9/15/2025 12:30,0.03,22.52,17,82.51,0,1021.1,12,258,9,2025,0.37,0.19,0.03,19,19,29,0,0,0
9/15/2025 14:00,0.02,22.68,21,73.13,0,1021.6,14,258,9,2025,0.03,0.37,0.03,17,19,29,0,0,0
9/15/2025 14:30,0.01,22.64,21,73.13,0,1021.6,14,258,9,2025,0.03,0.37,0.03,17,19,29,0,0,0
9/15/2025 17:00,0.04,22.54,27,54.37,0,1021.8,17,258,9,2025,0.01,0.02,0.37,21,21,19,0,0,0
9/15/2025 17:30,0.06,22.7,27,54.37,0,1021.8,17,258,9,2025,0.01,0.01,0.37,21,21,19,0,0,0
9/15/2025 18:00,0.19,22.68,28,51.29,0,1021.7,18,258,9,2025,0.04,0.01,0.37,27,21,19,0,0,0
9/15/2025 19:00,0.04,22.62,29,42.6,0,1021.3,19,258,9,2025,0.19,0.01,0.03,28,21,17,0,0,0
9/15/2025 19:30,0.03,22.66,29,42.6,0,1021.3,19,258,9,2025,0.19,0.01,0.03,28,21,17,0,0,0
9/15/2025 21:00,0.16,22.72,30,40.22,0,1020.7,21,258,9,2025,0.03,0.19,0.01,29,28,21,0,0,0
9/16/2025 9:00,0.02,22.98,18,88.1,0,1021.9,9,259,9,2025,0.16,0.16,0.16,30,30,30,0,0,0
9/16/2025 9:30,0.07,22.92,18,88.1,0,1021.9,9,259,9,2025,0.16,0.16,0.16,30,30,30,0,0,0
9/16/2025 10:00,0.23,22.92,18,88.1,0,1022,10,259,9,2025,0.02,0.16,0.16,18,30,30,0,0,0
9/16/2025 10:30,0.02,23.02,18,88.1,0,1022,10,259,9,2025,0.07,0.16,0.16,18,30,30,0,0,0
9/16/2025 14:00,0.12,23,21,64.3,0,1023.3,14,259,9,2025,0.02,0.02,0.16,18,18,30,0,0,0
9/16/2025 14:30,0.02,22.86,21,64.3,0,1023.3,14,259,9,2025,0.02,0.02,0.16,18,18,30,0,0,0
9/16/2025 15:00,0.2,23.04,23,46.75,0,1023.6,15,259,9,2025,0.12,0.02,0.02,21,18,18,0,0,0
9/16/2025 16:30,0.27,23.06,25,44.3,0,1023.4,16,259,9,2025,0.2,0.02,0.02,23,18,18,0,0,0
9/16/2025 17:30,0.09,22.96,27,44.86,0,1022.6,17,259,9,2025,0.27,0.02,0.02,25,21,18,0,0,0
9/16/2025 18:30,0.1,23.02,28,42.32,0,1022.1,18,259,9,2025,0.09,0.2,0.02,27,23,18,0,0,0
9/17/2025 6:00,0.01,23.06,17,88.01,0,1019.9,6,260,9,2025,0.1,0.1,0.1,28,28,28,0,0,0
9/17/2025 7:30,0.08,22.72,16,100,0,1019.5,7,260,9,2025,0.01,0.1,0.1,17,28,28,0,0,0
9/17/2025 8:00,0.02,22.6,16,100,0,1019.7,8,260,9,2025,0.01,0.1,0.1,17,28,28,0,0,0
9/17/2025 9:30,0.08,22.5,15,100,0,1019,9,260,9,2025,0.02,0.01,0.1,16,17,28,0,0,0
9/17/2025 10:00,0.09,22.54,16,100,0,1018.9,10,260,9,2025,0.02,0.01,0.1,16,17,28,0,0,0
9/17/2025 11:00,0.04,22.62,16,100,0,1019.2,11,260,9,2025,0.09,0.02,0.1,16,16,28,0,0,0
9/24/2025 11:00,0.24,22.22,17,100,0,1015.3,11,267,9,2025,0.04,0.04,0.04,16,16,16,0,0,0
9/24/2025 11:30,0.37,22.28,17,100,0,1015.3,11,267,9,2025,0.04,0.04,0.04,16,16,16,0,0,0
9/25/2025 6:00,0.14,21.78,15,93.74,0,1014.9,6,268,9,2025,0.37,0.37,0.37,17,17,17,0,0,0
9/25/2025 6:30,0.23,21.76,15,93.74,0,1014.9,6,268,9,2025,0.37,0.37,0.37,17,17,17,0,0,0
9/25/2025 7:00,0.06,21.7,15,93.74,0,1014.4,7,268,9,2025,0.14,0.37,0.37,15,17,17,0,0,0
9/25/2025 8:00,0.06,21.4,15,93.74,0,1013.4,8,268,9,2025,0.06,0.37,0.37,15,17,17,0,0,0
9/25/2025 8:30,0.13,21.26,15,93.74,0,1013.4,8,268,9,2025,0.06,0.37,0.37,15,17,17,0,0,0
9/25/2025 9:00,0.55,21.24,15,93.74,0,1013.7,9,268,9,2025,0.06,0.14,0.37,15,15,17,0,0,0
9/25/2025 9:30,0.7,21.14,15,93.74,0,1013.7,9,268,9,2025,0.13,0.23,0.37,15,15,17,0,0,0
9/25/2025 10:00,0.05,21.2,16,87.93,0,1014.1,10,268,9,2025,0.55,0.06,0.37,15,15,17,0,0,0
9/25/2025 10:30,0.38,21.24,16,87.93,0,1014.1,10,268,9,2025,0.7,0.06,0.37,15,15,17,0,0,0
9/25/2025 11:00,0.78,21.26,15,93.74,0,1014,11,268,9,2025,0.05,0.06,0.37,16,15,17,0,0,0
9/25/2025 11:30,1.07,21.34,15,93.74,0,1014,11,268,9,2025,0.38,0.13,0.37,16,15,17,0,0,0
9/25/2025 12:00,0.74,21.4,15,100,0,1013.8,12,268,9,2025,0.78,0.55,0.14,15,15,15,0,0,0
9/25/2025 12:30,0.32,21.38,15,100,0,1013.8,12,268,9,2025,1.07,0.7,0.23,15,15,15,0,0,0
9/25/2025 13:00,0.12,21.32,14,100,0,1014,13,268,9,2025,0.74,0.05,0.06,15,16,15,0,0,0
9/25/2025 13:30,0.23,21.34,14,100,0,1014,13,268,9,2025,0.32,0.38,0.06,15,16,15,0,0,0
9/25/2025 14:00,0.1,21.34,16,100,0,1014.2,14,268,9,2025,0.12,0.78,0.06,14,15,15,0,0,0
9/25/2025 14:30,0.13,21.34,16,100,0,1014.2,14,268,9,2025,0.23,1.07,0.13,14,15,15,0,0,0
9/25/2025 15:00,0.17,21.38,18,88.1,0,1014.3,15,268,9,2025,0.1,0.74,0.55,16,15,15,0,0,0
9/25/2025 15:30,0.15,21.38,18,88.1,0,1014.3,15,268,9,2025,0.13,0.32,0.7,16,15,15,0,0,0
9/25/2025 16:00,0.21,21.44,21,64.3,0,1014.3,16,268,9,2025,0.17,0.12,0.05,18,14,16,0,0,0
9/25/2025 16:30,0.38,21.42,21,64.3,0,1014.3,16,268,9,2025,0.15,0.23,0.38,18,14,16,0,0,0
9/25/2025 17:00,0.19,21.52,22,60.48,0,1014.1,17,268,9,2025,0.21,0.1,0.78,21,16,15,0,0,0
9/25/2025 17:30,0.14,21.46,22,60.48,0,1014.1,17,268,9,2025,0.38,0.13,1.07,21,16,15,0,0,0
9/26/2025 3:00,0.01,21.64,17,88.01,0,1012.6,3,269,9,2025,0.14,0.14,0.14,22,22,22,0,0,0
9/26/2025 3:30,0.06,21.72,17,88.01,0,1012.6,3,269,9,2025,0.14,0.14,0.14,22,22,22,0,0,0
9/26/2025 4:00,0.24,21.7,17,82.51,0,1012.5,4,269,9,2025,0.01,0.14,0.14,17,22,22,0,0,0
9/26/2025 4:30,1.54,21.64,17,82.51,0,1012.5,4,269,9,2025,0.06,0.14,0.14,17,22,22,0,0,0
9/26/2025 5:00,1.16,21.52,15,93.74,0,1012.4,5,269,9,2025,0.24,0.14,0.14,17,22,22,0,0,0
9/26/2025 5:30,1.25,21.44,15,93.74,0,1012.4,5,269,9,2025,1.54,0.14,0.14,17,22,22,0,0,0
9/26/2025 6:00,1.17,21.3,14,100,0,1012.3,6,269,9,2025,1.16,0.01,0.14,15,17,22,0,0,0
9/26/2025 6:30,0.83,21.18,14,100,0,1012.3,6,269,9,2025,1.25,0.06,0.14,15,17,22,0,0,0
9/26/2025 7:00,0.61,21.04,14,100,0,1012.3,7,269,9,2025,1.17,0.24,0.14,14,17,22,0,0,0
9/26/2025 7:30,0.47,20.96,14,100,0,1012.3,7,269,9,2025,0.83,1.54,0.14,14,17,22,0,0,0
9/26/2025 8:00,0.63,20.9,14,100,0,1012.1,8,269,9,2025,0.61,1.16,0.14,14,15,22,0,0,0
9/26/2025 8:30,0.4,20.72,14,100,0,1012.1,8,269,9,2025,0.47,1.25,0.14,14,15,22,0,0,0
9/26/2025 9:00,0.4,20.7,12,100,0,1012.1,9,269,9,2025,0.63,1.17,0.01,14,14,17,0,0,0
9/26/2025 9:30,0.15,20.8,12,100,0,1012.1,9,269,9,2025,0.4,0.83,0.06,14,14,17,0,0,0
9/26/2025 10:00,0.12,20.92,14,93.7,0,1012.4,10,269,9,2025,0.4,0.61,0.24,12,14,17,0,0,0
9/26/2025 10:30,0.85,20.86,14,93.7,0,1012.4,10,269,9,2025,0.15,0.47,1.54,12,14,17,0,0,0
9/26/2025 11:00,0.67,20.9,14,100,0,1012.6,11,269,9,2025,0.12,0.63,1.16,14,14,15,0,0,0
9/26/2025 11:30,0.13,20.78,14,100,0,1012.6,11,269,9,2025,0.85,0.4,1.25,14,14,15,0,0,0
9/26/2025 12:00,0.19,20.82,12,100,0,1013,12,269,9,2025,0.67,0.4,1.17,14,12,14,0,0,0
9/26/2025 12:30,0.02,20.86,12,100,0,1013,12,269,9,2025,0.13,0.15,0.83,14,12,14,0,0,0
9/26/2025 13:00,0.09,20.86,14,100,0,1013.4,13,269,9,2025,0.19,0.12,0.61,12,14,14,0,0,0
9/26/2025 13:30,0.25,20.96,14,100,0,1013.4,13,269,9,2025,0.02,0.85,0.47,12,14,14,0,0,0
9/26/2025 14:00,0.14,21.06,17,63.39,0,1013.5,14,269,9,2025,0.09,0.67,0.63,14,14,14,0,0,0
9/26/2025 14:30,0.19,21.1,17,63.39,0,1013.5,14,269,9,2025,0.25,0.13,0.4,14,14,14,0,0,0
9/26/2025 15:00,0.03,21.06,21,56.42,0,1013.5,15,269,9,2025,0.14,0.19,0.4,17,12,12,0,0,0
9/26/2025 15:30,0.09,20.98,21,56.42,0,1013.5,15,269,9,2025,0.19,0.02,0.15,17,12,12,0,0,0
9/26/2025 16:00,0.16,20.98,23,49.95,0,1013.5,16,269,9,2025,0.03,0.09,0.12,21,14,14,0,0,0
9/26/2025 18:00,0.09,21.06,27,39.36,0,1012.4,18,269,9,2025,0.16,0.03,0.19,23,21,12,0,0,0
9/26/2025 20:00,0.07,21.06,28,37.13,0,1011.1,20,269,9,2025,0.09,0.16,0.14,27,23,17,0,0,0
9/26/2025 20:30,0.04,21.1,28,37.13,0,1011.1,20,269,9,2025,0.09,0.16,0.19,27,23,17,0,0,0
9/27/2025 9:30,0.05,21.34,14,87.75,0,1012,9,270,9,2025,0.04,0.04,0.04,28,28,28,0,0,0
9/27/2025 11:00,0.01,21.42,15,82.26,0,1012.4,11,270,9,2025,0.05,0.04,0.04,14,28,28,0,0,0
9/27/2025 14:30,0.06,21.5,19,68.18,0,1013.3,14,270,9,2025,0.01,0.01,0.04,15,15,28,0,0,0
9/28/2025 8:30,0.06,21.8,18,67.97,0,1016.5,8,271,9,2025,0.06,0.06,0.06,19,19,19,0,0,0
9/28/2025 9:30,0.01,21.66,17,77.31,0,1017,9,271,9,2025,0.06,0.06,0.06,18,19,19,0,0,0
9/28/2025 10:00,0.02,21.66,17,77.31,0,1017.6,10,271,9,2025,0.06,0.06,0.06,18,19,19,0,0,0
9/28/2025 11:30,0.12,21.88,15,87.84,0,1018.3,11,271,9,2025,0.02,0.06,0.06,17,18,19,0,0,0
9/29/2025 5:30,0.03,22.16,17,82.51,0,1022.1,5,272,9,2025,0.12,0.12,0.12,15,15,15,0,0,0
9/29/2025 6:00,0.08,22.06,17,88.01,0,1022,6,272,9,2025,0.12,0.12,0.12,15,15,15,0,0,0
9/29/2025 6:30,0.16,22.04,17,88.01,0,1022,6,272,9,2025,0.03,0.12,0.12,17,15,15,0,0,0
9/29/2025 7:00,0.2,21.98,17,93.84,0,1022.2,7,272,9,2025,0.08,0.12,0.12,17,15,15,0,0,0
9/29/2025 7:30,0.1,21.8,17,93.84,0,1022.2,7,272,9,2025,0.16,0.12,0.12,17,15,15,0,0,0
9/29/2025 8:00,0.1,21.66,16,100,0,1021.9,8,272,9,2025,0.2,0.12,0.12,17,15,15,0,0,0
9/29/2025 8:30,0.07,21.6,16,100,0,1021.9,8,272,9,2025,0.1,0.03,0.12,17,17,15,0,0,0
9/29/2025 9:00,0.06,21.56,16,93.79,0,1021.9,9,272,9,2025,0.1,0.08,0.12,16,17,15,0,0,0
9/29/2025 9:30,0.04,21.52,16,93.79,0,1021.9,9,272,9,2025,0.07,0.16,0.12,16,17,15,0,0,0
9/29/2025 10:00,0.08,21.54,16,93.79,0,1022,10,272,9,2025,0.06,0.2,0.12,16,17,15,0,0,0
9/29/2025 10:30,0.07,21.6,16,93.79,0,1022,10,272,9,2025,0.04,0.1,0.12,16,17,15,0,0,0
10/1/2025 10:00,0.01,21.86,17,67.76,0,1022,10,274,10,2025,0.07,0.07,0.07,16,16,16,0,0,0
10/1/2025 11:00,0.11,21.84,17,67.76,0,1021.9,11,274,10,2025,0.01,0.07,0.07,17,16,16,0,0,0
10/1/2025 12:00,0.1,21.94,16,77.15,0,1022.3,12,274,10,2025,0.11,0.07,0.07,17,16,16,0,0,0
10/1/2025 12:30,0.05,21.92,16,77.15,0,1022.3,12,274,10,2025,0.11,0.07,0.07,17,16,16,0,0,0
10/1/2025 13:00,0.07,21.9,17,82.51,0,1022.5,13,274,10,2025,0.1,0.01,0.07,16,17,16,0,0,0
10/1/2025 13:30,0.03,21.92,17,82.51,0,1022.5,13,274,10,2025,0.05,0.01,0.07,16,17,16,0,0,0
10/1/2025 14:30,0.07,21.9,19,77.62,0,1023,14,274,10,2025,0.03,0.11,0.07,17,17,16,0,0,0
10/1/2025 15:00,0.04,21.94,21,73.13,0,1023.1,15,274,10,2025,0.03,0.1,0.07,17,16,16,0,0,0
10/1/2025 15:30,0.07,21.98,21,73.13,0,1023.1,15,274,10,2025,0.07,0.05,0.07,19,16,16,0,0,0
10/1/2025 16:00,0.1,21.96,22,64.52,0,1023,16,274,10,2025,0.04,0.07,0.01,21,17,17,0,0,0
10/1/2025 16:30,0.13,21.98,22,64.52,0,1023,16,274,10,2025,0.07,0.03,0.01,21,17,17,0,0,0
10/1/2025 17:00,0.04,21.98,23,56.92,0,1022.8,17,274,10,2025,0.1,0.03,0.11,22,17,17,0,0,0
10/1/2025 17:30,0.05,22,23,56.92,0,1022.8,17,274,10,2025,0.13,0.07,0.11,22,19,17,0,0,0
10/1/2025 18:00,0.01,21.98,25,50.49,0,1022.3,18,274,10,2025,0.04,0.04,0.1,23,21,16,0,0,0
10/2/2025 4:00,0.15,21.98,19,63.85,0,1022.3,4,275,10,2025,0.01,0.01,0.01,25,25,25,0,0,0
10/2/2025 4:30,1.14,21.92,19,63.85,0,1022.3,4,275,10,2025,0.01,0.01,0.01,25,25,25,0,0,0
10/2/2025 5:00,1.24,21.78,18,59.52,0,1022.6,5,275,10,2025,0.15,0.01,0.01,19,25,25,0,0,0
10/2/2025 5:30,1.07,21.58,18,59.52,0,1022.6,5,275,10,2025,1.14,0.01,0.01,19,25,25,0,0,0
10/2/2025 6:00,0.81,21.5,17,59.27,0,1022.9,6,275,10,2025,1.24,0.01,0.01,18,25,25,0,0,0
10/2/2025 6:30,0.8,21.42,17,59.27,0,1022.9,6,275,10,2025,1.07,0.01,0.01,18,25,25,0,0,0
10/2/2025 7:00,0.38,21.28,16,59.02,0,1023.1,7,275,10,2025,0.81,0.15,0.01,17,19,25,0,0,0
10/2/2025 7:30,0.3,21.22,16,59.02,0,1023.1,7,275,10,2025,0.8,1.14,0.01,17,19,25,0,0,0
10/2/2025 8:00,0.4,21.14,15,62.93,0,1023.2,8,275,10,2025,0.38,1.24,0.01,16,18,25,0,0,0
10/2/2025 8:30,0.46,20.98,15,62.93,0,1023.2,8,275,10,2025,0.3,1.07,0.01,16,18,25,0,0,0
10/2/2025 9:00,0.36,20.84,15,67.34,0,1023.5,9,275,10,2025,0.4,0.81,0.01,15,17,25,0,0,0
10/2/2025 9:30,0.58,20.74,15,67.34,0,1023.5,9,275,10,2025,0.46,0.8,0.01,15,17,25,0,0,0
10/2/2025 10:00,0.63,20.66,14,71.84,0,1023.5,10,275,10,2025,0.36,0.38,0.15,15,16,19,0,0,0
10/2/2025 10:30,0.56,20.68,14,71.84,0,1023.5,10,275,10,2025,0.58,0.3,1.14,15,16,19,0,0,0
10/2/2025 11:00,0.52,20.78,14,71.84,0,1023.7,11,275,10,2025,0.63,0.4,1.24,14,15,18,0,0,0
10/2/2025 11:30,0.27,20.86,14,71.84,0,1023.7,11,275,10,2025,0.56,0.46,1.07,14,15,18,0,0,0
10/2/2025 12:00,0.23,20.86,14,82.13,0,1023.9,12,275,10,2025,0.52,0.36,0.81,14,15,17,0,0,0
10/2/2025 12:30,0.55,20.9,14,82.13,0,1023.9,12,275,10,2025,0.27,0.58,0.8,14,15,17,0,0,0
10/2/2025 13:00,0.33,20.98,14,87.75,0,1024.3,13,275,10,2025,0.23,0.63,0.38,14,14,16,0,0,0
10/2/2025 13:30,0.52,20.88,14,87.75,0,1024.3,13,275,10,2025,0.55,0.56,0.3,14,14,16,0,0,0
10/2/2025 14:00,0.58,20.94,17,72.4,0,1024.7,14,275,10,2025,0.33,0.52,0.4,14,14,15,0,0,0
10/2/2025 14:30,0.38,20.96,17,72.4,0,1024.7,14,275,10,2025,0.52,0.27,0.46,14,14,15,0,0,0
10/2/2025 15:00,0.41,20.96,19,59.76,1,1024.5,15,275,10,2025,0.58,0.23,0.36,17,14,15,10,10,10
10/2/2025 15:30,0.68,21.02,19,59.76,1,1024.5,15,275,10,2025,0.38,0.55,0.58,17,14,15,20,20,20
10/2/2025 16:00,1.35,21.34,22,53.07,1,1024.1,16,275,10,2025,0.41,0.33,0.63,19,14,14,20,30,30
10/2/2025 16:30,2.99,21.84,22,53.07,1,1024.1,16,275,10,2025,0.68,0.52,0.56,19,14,14,20,40,40
