DATE,DO,Air temp C,Relative Humidity (%),Atmospheric Pressure (mb),hour,AT_TLAG_1hr,AT_TLAG_3hr,AT_TLAG_6hrs,DO_delta_1h,DO_1h,DO_delta_3h,DO_3h,DO_delta_6h,DO_6h,DO_delta_12h,DO_12h,DO_delta_24h,DO_24h
2025-10-18 11:30:00,4.07,19.0,77.62,1005.7,11.0,19.0,19.0,19.0,0.42,4.49,1.07,5.14,1.29,5.36,0.79,4.86,0.79,4.86
2025-10-18 12:00:00,4.18,19.0,88.19,1004.6,12.0,19.0,18.0,19.0,0.31,4.49,1.09,5.27,1.0,5.18,0.92,5.1,1.21,5.39
2025-10-18 12:30:00,4.49,19.0,88.19,1004.6,12.0,19.0,18.0,19.0,0.25,4.74,0.86,5.35,0.66,5.15,0.6,5.09,0.82,5.31
2025-10-18 13:00:00,4.49,18.0,82.63,1004.7,13.0,19.0,19.0,18.0,0.15,4.64,0.52,5.01,0.74,5.23,0.3,4.79,1.13,5.62
2025-10-18 13:30:00,4.74,18.0,82.63,1004.7,13.0,19.0,19.0,18.0,0.4,5.14,0.37,5.11,0.33,5.07,-0.15,4.59,1.01,5.75
2025-10-18 14:00:00,4.64,19.0,88.19,1005.6,14.0,18.0,19.0,19.0,0.63,5.27,0.67,5.31,0.91,5.55,-0.12,4.52,1.46,6.1
2025-10-18 14:30:00,5.14,19.0,88.19,1005.6,14.0,18.0,19.0,19.0,0.21,5.35,0.22,5.36,0.69,5.83,-0.52,4.62,0.75,5.89
2025-10-18 15:00:00,5.27,21.0,73.13,1004.9,15.0,19.0,19.0,18.0,-0.26,5.01,-0.09,5.18,-0.09,5.18,-0.44,4.83,1.09,6.36
2025-10-18 15:30:00,5.35,21.0,73.13,1004.9,15.0,19.0,19.0,18.0,-0.24,5.11,-0.2,5.15,0.23,5.58,-0.68,4.67,0.75,6.1
2025-10-18 16:00:00,5.01,22.0,68.79,1005.1,16.0,21.0,18.0,19.0,0.3,5.31,0.22,5.23,0.25,5.26,-0.56,4.45,1.14,6.15
2025-10-18 16:30:00,5.11,22.0,68.79,1005.1,16.0,21.0,18.0,19.0,0.25,5.36,-0.04,5.07,-0.19,4.92,-0.58,4.53,1.62,6.73
2025-10-18 17:00:00,5.31,24.0,60.96,1005.0,17.0,22.0,19.0,19.0,-0.13,5.18,0.24,5.55,0.02,5.33,-0.76,4.55,1.61,6.92
2025-10-18 17:30:00,5.36,24.0,60.96,1005.0,17.0,22.0,19.0,19.0,-0.21,5.15,0.47,5.83,-0.5,4.86,-1.16,4.2,1.15,6.51
2025-10-18 18:00:00,5.18,24.0,60.96,1004.6,18.0,24.0,21.0,19.0,0.05,5.23,0.0,5.18,-0.08,5.1,-0.61,4.57,1.64,6.82
2025-10-18 18:30:00,5.15,24.0,60.96,1004.6,18.0,24.0,21.0,19.0,-0.08,5.07,0.43,5.58,-0.06,5.09,-0.64,4.51,1.61,6.76
2025-10-18 19:00:00,5.23,24.0,64.96,1003.6,19.0,24.0,22.0,18.0,0.32,5.55,0.03,5.26,-0.44,4.79,-0.82,4.41,2.07,7.3
2025-10-18 19:30:00,5.07,24.0,64.96,1003.6,19.0,24.0,22.0,18.0,0.76,5.83,-0.15,4.92,-0.48,4.59,-0.74,4.33,1.74,6.81
2025-10-18 20:00:00,5.55,23.0,68.99,1003.4,20.0,24.0,24.0,19.0,-0.37,5.18,-0.22,5.33,-1.03,4.52,-1.29,4.26,0.93,6.48
2025-10-18 20:30:00,5.83,23.0,68.99,1003.4,20.0,24.0,24.0,19.0,-0.25,5.58,-0.97,4.86,-1.21,4.62,-1.77,4.06,0.57,6.4
2025-10-18 21:00:00,5.18,23.0,68.99,1003.0,21.0,23.0,24.0,21.0,0.08,5.26,-0.08,5.1,-0.35,4.83,-1.01,4.17,0.92,6.1
2025-10-18 21:30:00,5.58,23.0,68.99,1003.0,21.0,23.0,24.0,21.0,-0.66,4.92,-0.49,5.09,-0.91,4.67,-0.61,4.97,0.58,6.16
2025-10-18 22:00:00,5.26,23.0,73.48,1002.9,22.0,23.0,24.0,22.0,0.07,5.33,-0.47,4.79,-0.81,4.45,-0.32,4.94,0.89,6.15
2025-10-18 22:30:00,4.92,23.0,73.48,1002.9,22.0,23.0,24.0,22.0,-0.06,4.86,-0.33,4.59,-0.39,4.53,0.15,5.07,1.0,5.92
2025-10-18 23:00:00,5.33,22.0,78.08,1003.0,23.0,23.0,23.0,24.0,-0.23,5.1,-0.81,4.52,-0.78,4.55,-0.34,4.99,0.57,5.9
2025-10-18 23:30:00,4.86,22.0,78.08,1003.0,23.0,23.0,23.0,24.0,0.23,5.09,-0.24,4.62,-0.66,4.2,0.0,4.86,0.96,5.82
2025-10-19 00:00:00,5.1,21.0,83.0,1002.4,0.0,22.0,23.0,24.0,-0.31,4.79,-0.27,4.83,-0.53,4.57,0.29,5.39,0.39,5.49
2025-10-19 00:30:00,5.09,21.0,83.0,1002.4,0.0,22.0,23.0,24.0,-0.5,4.59,-0.42,4.67,-0.58,4.51,0.22,5.31,0.55,5.64
2025-10-19 01:00:00,4.79,20.0,88.28,1002.5,1.0,21.0,23.0,24.0,-0.27,4.52,-0.34,4.45,-0.38,4.41,0.83,5.62,0.76,5.55
2025-10-19 01:30:00,4.59,20.0,88.28,1002.5,1.0,21.0,23.0,24.0,0.03,4.62,-0.06,4.53,-0.26,4.33,1.16,5.75,0.55,5.14
2025-10-19 02:00:00,4.52,19.0,82.76,1002.2,2.0,20.0,22.0,23.0,0.31,4.83,0.03,4.55,-0.26,4.26,1.58,6.1,1.05,5.57
2025-10-19 02:30:00,4.62,19.0,82.76,1002.2,2.0,20.0,22.0,23.0,0.05,4.67,-0.42,4.2,-0.56,4.06,1.27,5.89,0.81,5.43
2025-10-19 03:00:00,4.83,17.0,93.84,1002.2,3.0,19.0,21.0,23.0,-0.38,4.45,-0.26,4.57,-0.66,4.17,1.53,6.36,0.69,5.52
2025-10-19 03:30:00,4.67,17.0,93.84,1002.2,3.0,19.0,21.0,23.0,-0.14,4.53,-0.16,4.51,0.3,4.97,1.43,6.1,0.92,5.59
2025-10-19 04:00:00,4.45,16.0,93.79,1001.8,4.0,17.0,20.0,23.0,0.1,4.55,-0.04,4.41,0.49,4.94,1.7,6.15,0.29,4.74
2025-10-19 04:30:00,4.53,16.0,93.79,1001.8,4.0,17.0,20.0,23.0,-0.33,4.2,-0.2,4.33,0.54,5.07,2.2,6.73,0.83,5.36
2025-10-19 05:00:00,4.55,16.0,87.93,1000.7,5.0,16.0,19.0,22.0,0.02,4.57,-0.29,4.26,0.44,4.99,2.37,6.92,0.54,5.09
2025-10-19 05:30:00,4.2,16.0,87.93,1000.7,5.0,16.0,19.0,22.0,0.31,4.51,-0.14,4.06,0.66,4.86,2.31,6.51,0.31,4.51
2025-10-19 06:00:00,4.57,14.0,100.0,1000.3,6.0,16.0,17.0,21.0,-0.16,4.41,-0.4,4.17,0.82,5.39,2.25,6.82,0.51,5.08
2025-10-19 06:30:00,4.51,14.0,100.0,1000.3,6.0,16.0,17.0,21.0,-0.18,4.33,0.46,4.97,0.8,5.31,2.25,6.76,0.3,4.81
2025-10-19 07:00:00,4.41,14.0,93.7,999.6,7.0,14.0,16.0,20.0,-0.15,4.26,0.53,4.94,1.21,5.62,2.89,7.3,0.04,4.45
2025-10-19 07:30:00,4.33,14.0,93.7,999.6,7.0,14.0,16.0,20.0,-0.27,4.06,0.74,5.07,1.42,5.75,2.48,6.81,0.32,4.65
2025-10-19 08:00:00,4.26,14.0,93.7,999.1,8.0,14.0,16.0,19.0,-0.09,4.17,0.73,4.99,1.84,6.1,2.22,6.48,0.56,4.82
2025-10-19 08:30:00,4.06,14.0,93.7,999.1,8.0,14.0,16.0,19.0,0.91,4.97,0.8,4.86,1.83,5.89,2.34,6.4,0.11,4.17
2025-10-19 09:00:00,4.17,14.0,93.7,998.3,9.0,14.0,14.0,17.0,0.77,4.94,1.22,5.39,2.19,6.36,1.93,6.1,0.06,4.23
2025-10-19 09:30:00,4.97,14.0,93.7,998.3,9.0,14.0,14.0,17.0,0.1,5.07,0.34,5.31,1.13,6.1,1.19,6.16,-0.85,4.12
2025-10-19 10:00:00,4.94,14.0,93.7,998.5,10.0,14.0,14.0,16.0,0.05,4.99,0.68,5.62,1.21,6.15,1.21,6.15,-0.63,4.31
2025-10-19 10:30:00,5.07,14.0,93.7,998.5,10.0,14.0,14.0,16.0,-0.21,4.86,0.68,5.75,1.66,6.73,0.85,5.92,-0.27,4.8
2025-10-19 11:00:00,4.99,11.0,100.0,998.5,11.0,14.0,14.0,16.0,0.4,5.39,1.11,6.1,1.93,6.92,0.91,5.9,-0.13,4.86
2025-10-19 11:30:00,4.86,11.0,100.0,998.5,11.0,14.0,14.0,16.0,0.45,5.31,1.03,5.89,1.65,6.51,0.96,5.82,0.15,5.01
2025-10-19 12:00:00,5.39,10.0,93.5,1000.3,12.0,11.0,14.0,14.0,0.23,5.62,0.97,6.36,1.43,6.82,0.1,5.49,-0.18,5.21
2025-10-19 12:30:00,5.31,10.0,93.5,1000.3,12.0,11.0,14.0,14.0,0.44,5.75,0.79,6.1,1.45,6.76,0.33,5.64,-0.22,5.09
2025-10-19 13:00:00,5.62,9.0,100.0,1001.8,13.0,10.0,14.0,14.0,0.48,6.1,0.53,6.15,1.68,7.3,-0.07,5.55,-0.69,4.93
2025-10-19 13:30:00,5.75,9.0,100.0,1001.8,13.0,10.0,14.0,14.0,0.14,5.89,0.98,6.73,1.06,6.81,-0.61,5.14,-0.67,5.08
2025-10-19 14:00:00,6.1,9.0,93.45,1003.0,14.0,9.0,11.0,14.0,0.26,6.36,0.82,6.92,0.38,6.48,-0.53,5.57,-0.94,5.16
2025-10-19 14:30:00,5.89,9.0,93.45,1003.0,14.0,9.0,11.0,14.0,0.21,6.1,0.62,6.51,0.51,6.4,-0.46,5.43,-0.62,5.27
2025-10-19 15:00:00,6.36,9.0,93.45,1003.8,15.0,9.0,10.0,14.0,-0.21,6.15,0.46,6.82,-0.26,6.1,-0.84,5.52,-0.93,5.43
2025-10-19 15:30:00,6.1,9.0,93.45,1003.8,15.0,9.0,10.0,14.0,0.63,6.73,0.66,6.76,0.06,6.16,-0.51,5.59,-0.46,5.64
2025-10-19 16:00:00,6.15,10.0,87.37,1004.6,16.0,9.0,9.0,14.0,0.77,6.92,1.15,7.3,0.0,6.15,-1.41,4.74,-0.26,5.89
2025-10-19 16:30:00,6.73,10.0,87.37,1004.6,16.0,9.0,9.0,14.0,-0.22,6.51,0.08,6.81,-0.81,5.92,-1.37,5.36,-0.88,5.85
2025-10-19 17:00:00,6.92,11.0,76.34,1005.4,17.0,10.0,9.0,11.0,-0.1,6.82,-0.44,6.48,-1.02,5.9,-1.83,5.09,-0.84,6.08
2025-10-19 17:30:00,6.51,11.0,76.34,1005.4,17.0,10.0,9.0,11.0,0.25,6.76,-0.11,6.4,-0.69,5.82,-2.0,4.51,-0.55,5.96
2025-10-19 18:00:00,6.82,11.0,76.34,1005.9,18.0,11.0,9.0,10.0,0.48,7.3,-0.72,6.1,-1.33,5.49,-1.74,5.08,-0.67,6.15
2025-10-19 18:30:00,6.76,11.0,76.34,1005.9,18.0,11.0,9.0,10.0,0.05,6.81,-0.6,6.16,-1.12,5.64,-1.95,4.81,-0.13,6.63
2025-10-19 19:00:00,7.3,13.0,58.27,1006.3,19.0,11.0,10.0,9.0,-0.82,6.48,-1.15,6.15,-1.75,5.55,-2.85,4.45,-1.8,5.5
2025-10-19 19:30:00,6.81,13.0,58.27,1006.3,19.0,11.0,10.0,9.0,-0.41,6.4,-0.89,5.92,-1.67,5.14,-2.16,4.65,-0.76,6.05
2025-10-19 20:00:00,6.48,14.0,50.91,1006.7,20.0,13.0,11.0,9.0,-0.38,6.1,-0.58,5.9,-0.91,5.57,-1.66,4.82,-0.87,5.61
2025-10-19 20:30:00,6.4,14.0,50.91,1006.7,20.0,13.0,11.0,9.0,-0.24,6.16,-0.58,5.82,-0.97,5.43,-2.23,4.17,-0.23,6.17
2025-10-19 21:00:00,6.1,14.0,50.91,1007.4,21.0,14.0,11.0,9.0,0.05,6.15,-0.61,5.49,-0.58,5.52,-1.87,4.23,-0.06,6.04
2025-10-19 21:30:00,6.16,14.0,50.91,1007.4,21.0,14.0,11.0,9.0,-0.24,5.92,-0.52,5.64,-0.57,5.59,-2.04,4.12,-0.74,5.42
2025-10-19 22:00:00,6.15,15.0,44.47,1008.1,22.0,14.0,13.0,10.0,-0.25,5.9,-0.6,5.55,-1.41,4.74,-1.84,4.31,-0.89,5.26
2025-10-19 22:30:00,5.92,15.0,44.47,1008.1,22.0,14.0,13.0,10.0,-0.1,5.82,-0.78,5.14,-0.56,5.36,-1.12,4.8,-0.68,5.24
2025-10-19 23:00:00,5.9,14.0,44.18,1009.0,23.0,15.0,14.0,11.0,-0.41,5.49,-0.33,5.57,-0.81,5.09,-1.04,4.86,0.76,6.66
2025-10-19 23:30:00,5.82,14.0,44.18,1009.0,23.0,15.0,14.0,11.0,-0.18,5.64,-0.39,5.43,-1.31,4.51,-0.81,5.01,1.52,7.34
2025-10-20 00:00:00,5.49,13.0,43.89,1009.9,0.0,14.0,14.0,11.0,0.06,5.55,0.03,5.52,-0.41,5.08,-0.28,5.21,1.22,6.71
2025-10-20 00:30:00,5.64,13.0,43.89,1009.9,0.0,14.0,14.0,11.0,-0.5,5.14,-0.05,5.59,-0.83,4.81,-0.55,5.09,0.46,6.1
2025-10-20 01:00:00,5.55,13.0,43.89,1010.8,1.0,13.0,15.0,13.0,0.02,5.57,-0.81,4.74,-1.1,4.45,-0.62,4.93,0.61,6.16
2025-10-20 01:30:00,5.14,13.0,43.89,1010.8,1.0,13.0,15.0,13.0,0.29,5.43,0.22,5.36,-0.49,4.65,-0.06,5.08,0.95,6.09
2025-10-20 02:00:00,5.57,10.0,57.51,1011.7,2.0,13.0,14.0,14.0,-0.05,5.52,-0.48,5.09,-0.75,4.82,-0.41,5.16,1.03,6.6
2025-10-20 02:30:00,5.43,10.0,57.51,1011.7,2.0,13.0,14.0,14.0,0.16,5.59,-0.92,4.51,-1.26,4.17,-0.16,5.27,0.59,6.02
2025-10-20 03:00:00,5.52,10.0,53.52,1012.5,3.0,10.0,13.0,14.0,-0.78,4.74,-0.44,5.08,-1.29,4.23,-0.09,5.43,0.53,6.05
2025-10-20 03:30:00,5.59,10.0,53.52,1012.5,3.0,10.0,13.0,14.0,-0.23,5.36,-0.78,4.81,-1.47,4.12,0.05,5.64,0.63,6.22
2025-10-20 04:00:00,4.74,9.0,57.25,1013.3,4.0,10.0,13.0,15.0,0.35,5.09,-0.29,4.45,-0.43,4.31,1.15,5.89,1.33,6.07
2025-10-20 04:30:00,5.36,9.0,57.25,1013.3,4.0,10.0,13.0,15.0,-0.85,4.51,-0.71,4.65,-0.56,4.8,0.49,5.85,0.51,5.87
2025-10-20 05:00:00,5.09,7.0,70.47,1013.7,5.0,9.0,10.0,14.0,-0.01,5.08,-0.27,4.82,-0.23,4.86,0.99,6.08,0.88,5.97
2025-10-20 05:30:00,4.51,7.0,70.47,1013.7,5.0,9.0,10.0,14.0,0.3,4.81,-0.34,4.17,0.5,5.01,1.45,5.96,1.39,5.9
2025-10-20 06:00:00,5.08,6.0,75.49,1014.0,6.0,7.0,10.0,13.0,-0.63,4.45,-0.85,4.23,0.13,5.21,1.07,6.15,0.41,5.49
2025-10-20 06:30:00,4.81,6.0,75.49,1014.0,6.0,7.0,10.0,13.0,-0.16,4.65,-0.69,4.12,0.28,5.09,1.82,6.63,0.59,5.4
2025-10-20 07:00:00,4.45,5.0,80.92,1014.0,7.0,6.0,9.0,13.0,0.37,4.82,-0.14,4.31,0.48,4.93,1.05,5.5,0.58,5.03
2025-10-20 07:30:00,4.65,5.0,80.92,1014.0,7.0,6.0,9.0,13.0,-0.48,4.17,0.15,4.8,0.43,5.08,1.4,6.05,0.17,4.82
2025-10-20 08:00:00,4.82,6.0,75.49,1014.4,8.0,5.0,7.0,10.0,-0.59,4.23,0.04,4.86,0.34,5.16,0.79,5.61,0.27,5.09
2025-10-20 08:30:00,4.17,6.0,75.49,1014.4,8.0,5.0,7.0,10.0,-0.05,4.12,0.84,5.01,1.1,5.27,2.0,6.17,0.88,5.05
2025-10-20 09:00:00,4.23,3.0,86.69,1014.6,9.0,6.0,6.0,10.0,0.08,4.31,0.98,5.21,1.2,5.43,1.81,6.04,1.06,5.29
2025-10-20 09:30:00,4.12,3.0,86.69,1014.6,9.0,6.0,6.0,10.0,0.68,4.8,0.97,5.09,1.52,5.64,1.3,5.42,1.04,5.16
2025-10-20 10:00:00,4.31,3.0,93.13,1015.0,10.0,3.0,5.0,9.0,0.55,4.86,0.62,4.93,1.58,5.89,0.95,5.26,1.13,5.44
2025-10-20 10:30:00,4.8,3.0,93.13,1015.0,10.0,3.0,5.0,9.0,0.21,5.01,0.28,5.08,1.05,5.85,0.44,5.24,0.86,5.66
2025-10-20 11:00:00,4.86,3.0,100.0,1015.7,11.0,3.0,6.0,7.0,0.35,5.21,0.3,5.16,1.22,6.08,1.8,6.66,1.38,6.24
2025-10-20 11:30:00,5.01,3.0,100.0,1015.7,11.0,3.0,6.0,7.0,0.08,5.09,0.26,5.27,0.95,5.96,2.33,7.34,1.4,6.41
2025-10-20 12:00:00,5.21,3.0,100.0,1015.8,12.0,3.0,3.0,6.0,-0.28,4.93,0.22,5.43,0.94,6.15,1.5,6.71,1.45,6.66
2025-10-20 12:30:00,5.09,3.0,100.0,1015.8,12.0,3.0,3.0,6.0,-0.01,5.08,0.55,5.64,1.54,6.63,1.01,6.1,1.96,7.05
2025-10-20 13:00:00,4.93,4.0,100.0,1015.6,13.0,3.0,3.0,5.0,0.23,5.16,0.96,5.89,0.57,5.5,1.23,6.16,1.86,6.79
2025-10-20 13:30:00,5.08,4.0,100.0,1015.6,13.0,3.0,3.0,5.0,0.19,5.27,0.77,5.85,0.97,6.05,1.01,6.09,2.08,7.16
2025-10-20 14:00:00,5.16,7.0,93.35,1015.8,14.0,4.0,3.0,6.0,0.27,5.43,0.92,6.08,0.45,5.61,1.44,6.6,2.09,7.25
2025-10-20 14:30:00,5.27,7.0,93.35,1015.8,14.0,4.0,3.0,6.0,0.37,5.64,0.69,5.96,0.9,6.17,0.75,6.02,2.15,7.42
2025-10-20 15:00:00,5.43,11.0,71.26,1015.4,15.0,7.0,3.0,3.0,0.46,5.89,0.72,6.15,0.61,6.04,0.62,6.05,2.04,7.47
2025-10-20 15:30:00,5.64,11.0,71.26,1015.4,15.0,7.0,3.0,3.0,0.21,5.85,0.99,6.63,-0.22,5.42,0.58,6.22,1.99,7.63
2025-10-20 16:00:00,5.89,14.0,54.6,1014.3,16.0,11.0,4.0,3.0,0.19,6.08,-0.39,5.5,-0.63,5.26,0.18,6.07,1.96,7.85
2025-10-20 16:30:00,5.85,14.0,54.6,1014.3,16.0,11.0,4.0,3.0,0.11,5.96,0.2,6.05,-0.61,5.24,0.02,5.87,1.93,7.78
2025-10-20 17:00:00,6.08,16.0,38.85,1013.5,17.0,14.0,7.0,3.0,0.07,6.15,-0.47,5.61,0.58,6.66,-0.11,5.97,1.65,7.73
2025-10-20 17:30:00,5.96,16.0,38.85,1013.5,17.0,14.0,7.0,3.0,0.67,6.63,0.21,6.17,1.38,7.34,-0.06,5.9,1.54,7.5
2025-10-20 18:00:00,6.15,18.0,36.75,1012.4,18.0,16.0,11.0,3.0,-0.65,5.5,-0.11,6.04,0.56,6.71,-0.66,5.49,1.67,7.82
2025-10-20 18:30:00,6.63,18.0,36.75,1012.4,18.0,16.0,11.0,3.0,-0.58,6.05,-1.21,5.42,-0.53,6.1,-1.23,5.4,0.9,7.53
2025-10-20 19:00:00,5.5,18.0,36.75,1010.8,19.0,18.0,14.0,4.0,0.11,5.61,-0.24,5.26,0.66,6.16,-0.47,5.03,2.02,7.52
2025-10-20 19:30:00,6.05,18.0,36.75,1010.8,19.0,18.0,14.0,4.0,0.12,6.17,-0.81,5.24,0.04,6.09,-1.23,4.82,1.06,7.11
2025-10-20 20:00:00,5.61,19.0,32.15,1009.1,20.0,18.0,16.0,7.0,0.43,6.04,1.05,6.66,0.99,6.6,-0.52,5.09,1.58,7.19
2025-10-20 20:30:00,6.17,19.0,32.15,1009.1,20.0,18.0,16.0,7.0,-0.75,5.42,1.17,7.34,-0.15,6.02,-1.12,5.05,0.86,7.03
2025-10-20 21:00:00,6.04,19.0,32.15,1007.7,21.0,19.0,18.0,11.0,-0.78,5.26,0.67,6.71,0.01,6.05,-0.75,5.29,1.16,7.2
2025-10-20 21:30:00,5.42,19.0,32.15,1007.7,21.0,19.0,18.0,11.0,-0.18,5.24,0.68,6.1,0.8,6.22,-0.26,5.16,1.67,7.09
2025-10-20 22:00:00,5.26,19.0,34.52,1006.7,22.0,19.0,18.0,14.0,1.4,6.66,0.9,6.16,0.81,6.07,0.18,5.44,1.65,6.91
2025-10-20 22:30:00,5.24,19.0,34.52,1006.7,22.0,19.0,18.0,14.0,2.1,7.34,0.85,6.09,0.63,5.87,0.42,5.66,1.74,6.98
2025-10-20 23:00:00,6.66,18.0,36.75,1006.5,23.0,19.0,19.0,16.0,0.05,6.71,-0.06,6.6,-0.69,5.97,-0.42,6.24,0.31,6.97
2025-10-20 23:30:00,7.34,18.0,36.75,1006.5,23.0,19.0,19.0,16.0,-1.24,6.1,-1.32,6.02,-1.44,5.9,-0.93,6.41,-0.77,6.57
2025-10-21 00:00:00,6.71,16.0,44.76,1007.2,0.0,18.0,19.0,18.0,-0.55,6.16,-0.66,6.05,-1.22,5.49,-0.05,6.66,-0.11,6.6
2025-10-21 00:30:00,6.1,16.0,44.76,1007.2,0.0,18.0,19.0,18.0,-0.01,6.09,0.12,6.22,-0.7,5.4,0.95,7.05,-0.13,5.97
2025-10-21 01:00:00,6.16,16.0,48.01,1006.8,1.0,16.0,19.0,18.0,0.44,6.6,-0.09,6.07,-1.13,5.03,0.63,6.79,0.39,6.55
2025-10-21 01:30:00,6.09,16.0,48.01,1006.8,1.0,16.0,19.0,18.0,-0.07,6.02,-0.22,5.87,-1.27,4.82,1.07,7.16,0.5,6.59
2025-10-21 02:00:00,6.6,15.0,51.18,1005.6,2.0,16.0,18.0,19.0,-0.55,6.05,-0.63,5.97,-1.51,5.09,0.65,7.25,0.08,6.68
2025-10-21 02:30:00,6.02,15.0,51.18,1005.6,2.0,16.0,18.0,19.0,0.2,6.22,-0.12,5.9,-0.97,5.05,1.4,7.42,0.09,6.11
2025-10-21 03:00:00,6.05,16.0,51.46,1004.6,3.0,15.0,16.0,19.0,0.02,6.07,-0.56,5.49,-0.76,5.29,1.42,7.47,0.03,6.08
2025-10-21 03:30:00,6.22,16.0,51.46,1004.6,3.0,15.0,16.0,19.0,-0.35,5.87,-0.82,5.4,-1.06,5.16,1.41,7.63,0.03,6.25
2025-10-21 04:00:00,6.07,15.0,62.93,1004.9,4.0,16.0,16.0,19.0,-0.1,5.97,-1.04,5.03,-0.63,5.44,1.78,7.85,0.01,6.08
2025-10-21 04:30:00,5.87,15.0,62.93,1004.9,4.0,16.0,16.0,19.0,0.03,5.9,-1.05,4.82,-0.21,5.66,1.91,7.78,0.22,6.09
2025-10-21 05:00:00,5.97,13.0,87.65,1005.5,5.0,15.0,15.0,18.0,-0.48,5.49,-0.88,5.09,0.27,6.24,1.76,7.73,0.15,6.12
2025-10-21 05:30:00,5.9,13.0,87.65,1005.5,5.0,15.0,15.0,18.0,-0.5,5.4,-0.85,5.05,0.51,6.41,1.6,7.5,0.28,6.18
2025-10-21 06:00:00,5.49,11.0,87.47,1005.9,6.0,13.0,16.0,16.0,-0.46,5.03,-0.2,5.29,1.17,6.66,2.33,7.82,0.61,6.1
2025-10-21 06:30:00,5.4,11.0,87.47,1005.9,6.0,13.0,16.0,16.0,-0.58,4.82,-0.24,5.16,1.65,7.05,2.13,7.53,0.59,5.99
2025-10-21 07:00:00,5.03,10.0,87.37,1006.4,7.0,11.0,15.0,16.0,0.06,5.09,0.41,5.44,1.76,6.79,2.49,7.52,1.08,6.11
2025-10-21 07:30:00,4.82,10.0,87.37,1006.4,7.0,11.0,15.0,16.0,0.23,5.05,0.84,5.66,2.34,7.16,2.29,7.11,0.98,5.8
2025-10-21 08:00:00,5.09,9.0,93.45,1007.0,8.0,10.0,13.0,15.0,0.2,5.29,1.15,6.24,2.16,7.25,2.1,7.19,0.85,5.94
2025-10-21 08:30:00,5.05,9.0,93.45,1007.0,8.0,10.0,13.0,15.0,0.11,5.16,1.36,6.41,2.37,7.42,1.98,7.03,0.82,5.87
2025-10-21 09:00:00,5.29,9.0,93.45,1007.1,9.0,9.0,11.0,16.0,0.15,5.44,1.37,6.66,2.18,7.47,1.91,7.2,0.5,5.79
2025-10-21 09:30:00,5.16,9.0,93.45,1007.1,9.0,9.0,11.0,16.0,0.5,5.66,1.89,7.05,2.47,7.63,1.93,7.09,0.82,5.98
2025-10-21 10:00:00,5.44,9.0,87.28,1007.1,10.0,9.0,10.0,15.0,0.8,6.24,1.35,6.79,2.41,7.85,1.47,6.91,0.66,6.1
2025-10-21 10:30:00,5.66,9.0,87.28,1007.1,10.0,9.0,10.0,15.0,0.75,6.41,1.5,7.16,2.12,7.78,1.32,6.98,0.45,6.11
2025-10-21 11:00:00,6.24,8.0,93.4,1007.0,11.0,9.0,9.0,13.0,0.42,6.66,1.01,7.25,1.49,7.73,0.73,6.97,0.23,6.47
2025-10-21 11:30:00,6.41,8.0,93.4,1007.0,11.0,9.0,9.0,13.0,0.64,7.05,1.01,7.42,1.09,7.5,0.16,6.57,0.1,6.51
2025-10-21 12:00:00,6.66,8.0,87.18,1006.6,12.0,8.0,9.0,11.0,0.13,6.79,0.81,7.47,1.16,7.82,-0.06,6.6,-0.09,6.57
2025-10-21 12:30:00,7.05,8.0,87.18,1006.6,12.0,8.0,9.0,11.0,0.11,7.16,0.58,7.63,0.48,7.53,-1.08,5.97,-0.17,6.88
2025-10-21 13:00:00,6.79,8.0,81.33,1006.1,13.0,8.0,9.0,10.0,0.46,7.25,1.06,7.85,0.73,7.52,-0.24,6.55,0.05,6.84
2025-10-21 13:30:00,7.16,8.0,81.33,1006.1,13.0,8.0,9.0,10.0,0.26,7.42,0.62,7.78,-0.05,7.11,-0.57,6.59,0.17,7.33
2025-10-21 14:00:00,7.25,9.0,76.01,1006.0,14.0,8.0,8.0,9.0,0.22,7.47,0.48,7.73,-0.06,7.19,-0.57,6.68,0.1,7.35
2025-10-21 14:30:00,7.42,9.0,76.01,1006.0,14.0,8.0,8.0,9.0,0.21,7.63,0.08,7.5,-0.39,7.03,-1.31,6.11,-0.01,7.41
2025-10-21 15:00:00,7.47,10.0,81.6,1006.2,15.0,9.0,8.0,9.0,0.38,7.85,0.35,7.82,-0.27,7.2,-1.39,6.08,0.0,7.47
2025-10-21 15:30:00,7.63,10.0,81.6,1006.2,15.0,9.0,8.0,9.0,0.15,7.78,-0.1,7.53,-0.54,7.09,-1.38,6.25,-0.06,7.57
2025-10-21 16:00:00,7.85,12.0,66.7,1005.9,16.0,10.0,8.0,9.0,-0.12,7.73,-0.33,7.52,-0.94,6.91,-1.77,6.08,-0.2,7.65
2025-10-21 16:30:00,7.78,12.0,66.7,1005.9,16.0,10.0,8.0,9.0,-0.28,7.5,-0.67,7.11,-0.8,6.98,-1.69,6.09,0.03,7.81
2025-10-21 17:00:00,7.73,13.0,58.27,1005.7,17.0,12.0,9.0,8.0,0.09,7.82,-0.54,7.19,-0.76,6.97,-1.61,6.12,0.05,7.78
2025-10-21 17:30:00,7.5,13.0,58.27,1005.7,17.0,12.0,9.0,8.0,0.03,7.53,-0.47,7.03,-0.93,6.57,-1.32,6.18,0.51,8.01
